timestamp,index,out_name,out_path,status,returncode,note
2026-01-14 18:03:37,387,sleeve_000387.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000387.SLDPRT,OK,0,
2026-01-14 18:03:39,388,sleeve_000388.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000388.SLDPRT,OK,0,
2026-01-14 18:03:41,389,sleeve_000389.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000389.SLDPRT,OK,0,
2026-01-14 18:03:44,390,sleeve_000390.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000390.SLDPRT,OK,0,
2026-01-14 18:03:46,391,sleeve_000391.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000391.SLDPRT,OK,0,
2026-01-14 18:03:48,392,sleeve_000392.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000392.SLDPRT,OK,0,
2026-01-14 18:03:50,393,sleeve_000393.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000393.SLDPRT,OK,0,
2026-01-14 18:03:52,394,sleeve_000394.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000394.SLDPRT,OK,0,
2026-01-14 18:03:55,395,sleeve_000395.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000395.SLDPRT,OK,0,
2026-01-14 18:03:57,396,sleeve_000396.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000396.SLDPRT,OK,0,
2026-01-14 18:03:59,397,sleeve_000397.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000397.SLDPRT,OK,0,
2026-01-14 18:04:01,398,sleeve_000398.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000398.SLDPRT,OK,0,
2026-01-14 18:04:04,399,sleeve_000399.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000399.SLDPRT,OK,0,
2026-01-14 18:04:06,400,sleeve_000400.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000400.SLDPRT,OK,0,
2026-01-14 18:04:08,401,sleeve_000401.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000401.SLDPRT,OK,0,
2026-01-14 18:04:10,402,sleeve_000402.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000402.SLDPRT,OK,0,
2026-01-14 18:04:13,403,sleeve_000403.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000403.SLDPRT,OK,0,
2026-01-14 18:04:15,404,sleeve_000404.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000404.SLDPRT,OK,0,
2026-01-14 18:04:17,405,sleeve_000405.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000405.SLDPRT,OK,0,
2026-01-14 18:04:19,406,sleeve_000406.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000406.SLDPRT,OK,0,
2026-01-14 18:04:21,407,sleeve_000407.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000407.SLDPRT,OK,0,
2026-01-14 18:04:24,408,sleeve_000408.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000408.SLDPRT,OK,0,
2026-01-14 18:04:26,409,sleeve_000409.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000409.SLDPRT,OK,0,
2026-01-14 18:04:28,410,sleeve_000410.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000410.SLDPRT,OK,0,
2026-01-14 18:04:30,411,sleeve_000411.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000411.SLDPRT,OK,0,
2026-01-14 18:04:33,412,sleeve_000412.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000412.SLDPRT,OK,0,
2026-01-14 18:04:35,413,sleeve_000413.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000413.SLDPRT,OK,0,
2026-01-14 18:04:37,414,sleeve_000414.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000414.SLDPRT,OK,0,
2026-01-14 18:04:39,415,sleeve_000415.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000415.SLDPRT,OK,0,
2026-01-14 18:04:42,416,sleeve_000416.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000416.SLDPRT,OK,0,
2026-01-14 18:04:44,417,sleeve_000417.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000417.SLDPRT,OK,0,
2026-01-14 18:04:46,418,sleeve_000418.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000418.SLDPRT,OK,0,
2026-01-14 18:04:49,419,sleeve_000419.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000419.SLDPRT,OK,0,
2026-01-14 18:04:51,420,sleeve_000420.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000420.SLDPRT,OK,0,
2026-01-14 18:04:53,421,sleeve_000421.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000421.SLDPRT,OK,0,
2026-01-14 18:04:55,422,sleeve_000422.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000422.SLDPRT,OK,0,
2026-01-14 18:04:58,423,sleeve_000423.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000423.SLDPRT,OK,0,
2026-01-14 18:05:00,424,sleeve_000424.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000424.SLDPRT,OK,0,
2026-01-14 18:05:02,425,sleeve_000425.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000425.SLDPRT,OK,0,
2026-01-14 18:05:04,426,sleeve_000426.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000426.SLDPRT,OK,0,
2026-01-14 18:05:07,427,sleeve_000427.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000427.SLDPRT,OK,0,
2026-01-14 18:05:09,428,sleeve_000428.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000428.SLDPRT,OK,0,
2026-01-14 18:05:11,429,sleeve_000429.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000429.SLDPRT,OK,0,
2026-01-14 18:05:14,430,sleeve_000430.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000430.SLDPRT,OK,0,
2026-01-14 18:05:16,431,sleeve_000431.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000431.SLDPRT,OK,0,
2026-01-14 18:05:18,432,sleeve_000432.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000432.SLDPRT,OK,0,
2026-01-14 18:05:21,433,sleeve_000433.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000433.SLDPRT,OK,0,
2026-01-14 18:05:23,434,sleeve_000434.SLDPRT,D:\Proiect-RN-Generare-piese-CAD-main\data\train\parts\sleeve\sleeve_000434.SLDPRT,OK,0,
